___city_name___,___state___,___state_name___,latitude,longitude
cerro azul,pr,parana,-26.0891,-52.8691
ceu azul,pr,parana,-25.1489,-53.8415
chopinzinho,pr,parana,-25.8515,-52.5173
cianorte,pr,parana,-23.6599,-52.6054
cidade gaucha,pr,parana,-23.3772,-52.9436
clevelandia,pr,parana,-26.4043,-52.3508
colombo,pr,parana,-25.2925,-49.2262
colorado,pr,parana,-22.8374,-51.9743
congonhinhas,pr,parana,-23.5493,-50.5569
conselheiro mairinck,pr,parana,-23.623,-50.1707
contenda,pr,parana,-25.6788,-49.535
corbelia,pr,parana,-24.7971,-53.3006
cornelio procopio,pr,parana,-23.1829,-50.6498
coronel domingos soares,pr,parana,-26.2277,-52.0356
coronel vivida,pr,parana,-25.9767,-52.5641
corumbatai do sul,pr,parana,-24.101,-52.1177
cruz machado,pr,parana,-26.0166,-51.343
cruzeiro do iguacu,pr,parana,-25.6192,-53.1285
cruzeiro do oeste,pr,parana,-23.7799,-53.0774
cruzeiro do sul,pr,parana,-22.9624,-52.1622
cruzmaltina,pr,parana,-24.0132,-51.4563
curitiba,pr,parana,-25.4195,-49.2646
curiuva,pr,parana,-24.0362,-50.4576
diamante doeste,pr,parana,-24.9419,-54.1052
diamante do norte,pr,parana,-22.655,-52.8617
diamante do sul,pr,parana,-25.035,-52.6768
dois vizinhos,pr,parana,-25.7407,-53.056999999999995
douradina,pr,parana,-23.3807,-53.2918
doutor camargo,pr,parana,-23.5582,-52.2178
doutor ulysses,pr,parana,-24.5665,-49.4219
eneas marques,pr,parana,-25.9445,-53.1659
engenheiro beltrao,pr,parana,-23.796999999999997,-52.2659
entre rios do oeste,pr,parana,-24.7042,-54.2385
esperanca nova,pr,parana,-23.7238,-53.81100000000001
espigao alto do iguacu,pr,parana,-25.4216,-52.8348
farol,pr,parana,-24.0958,-52.6217
faxinal,pr,parana,-24.0077,-51.3227
fazenda rio grande,pr,parana,-25.6624,-49.3073
fenix,pr,parana,-23.9135,-51.9805
fernandes pinheiro,pr,parana,-25.4107,-50.5456
figueira,pr,parana,-23.8455,-50.4031
flor da serra do sul,pr,parana,-26.2523,-53.3092
florai,pr,parana,-23.3178,-52.3029
floresta,pr,parana,-23.6031,-52.0807
florestopolis,pr,parana,-22.8623,-51.3882
florida,pr,parana,-23.0847,-51.9546
formosa do oeste,pr,parana,-24.2951,-53.3114
foz do iguacu,pr,parana,-25.5427,-54.5827
foz do jordao,pr,parana,-25.7371,-52.1188
francisco alves,pr,parana,-24.0667,-53.8461
francisco beltrao,pr,parana,-26.0817,-53.0535
general carneiro,pr,parana,-26.425,-51.3172
godoy moreira,pr,parana,-24.173000000000002,-51.9246
goioere,pr,parana,-24.1835,-53.0248
goioxim,pr,parana,-25.1927,-51.9911
grandes rios,pr,parana,-24.1466,-51.5094
guaira,pr,parana,-24.085,-54.2573
guairaca,pr,parana,-22.932,-52.6906
guamiranga,pr,parana,-25.1912,-50.8021
guapirama,pr,parana,-23.5203,-50.0407
guaporema,pr,parana,-23.3402,-52.7786
guaraci,pr,parana,-22.9694,-51.6504
guaraniacu,pr,parana,-25.0968,-52.8755
guarapuava,pr,parana,-25.3902,-51.4623
guaraquecaba,pr,parana,-25.3071,-48.3204
guaratuba,pr,parana,-25.8817,-48.5752
honorio serpa,pr,parana,-26.139,-52.3848
ibaiti,pr,parana,-23.8478,-50.1932
ibema,pr,parana,-25.1193,-53.0072
ibipora,pr,parana,-23.2659,-51.0522
icaraima,pr,parana,-23.3944,-53.615
iguaracu,pr,parana,-23.1949,-51.8256
iguatu,pr,parana,-24.7153,-53.0827
imbau,pr,parana,-24.448,-50.7533
imbituva,pr,parana,-25.2285,-50.5989
inacio martins,pr,parana,-25.5704,-51.0769
inaja,pr,parana,-22.7509,-52.1995
indianopolis,pr,parana,-23.4762,-52.6989
ipiranga,pr,parana,-25.0238,-50.5794
ipora,pr,parana,-24.0083,-53.706
iracema do oeste,pr,parana,-24.4262,-53.3528
irati,pr,parana,-25.4697,-50.6493
iretama,pr,parana,-24.4253,-52.1012
itaguaje,pr,parana,-22.6183,-51.9674
itaipulandia,pr,parana,-25.1366,-54.3001
itambaraca,pr,parana,-23.0181,-50.4097
itambe,pr,parana,-23.6601,-51.9912
itapejara doeste,pr,parana,-25.9619,-52.8152
itaperucu,pr,parana,-25.2193,-49.3454
itauna do sul,pr,parana,-22.7289,-52.8874
ivai,pr,parana,-25.0067,-50.857
ivaipora,pr,parana,-24.2485,-51.6754
ivate,pr,parana,-23.4072,-53.3687
ivatuba,pr,parana,-23.6187,-52.2203
jaboti,pr,parana,-23.7435,-50.0729
jacarezinho,pr,parana,-23.1591,-49.9739
jaguapita,pr,parana,-23.1104,-51.5342
jaguariaiva,pr,parana,-24.2439,-49.7066
jandaia do sul,pr,parana,-23.6011,-51.6448
janiopolis,pr,parana,-24.1401,-52.7784
japira,pr,parana,-23.8142,-50.1422
japura,pr,parana,-23.4693,-52.5557
jardim alegre,pr,parana,-24.1809,-51.6902
jardim olinda,pr,parana,-22.5523,-52.0503
jataizinho,pr,parana,-23.2578,-50.9777
jesuitas,pr,parana,-24.3839,-53.3849
joaquim tavora,pr,parana,-23.4987,-49.909
jundiai do sul,pr,parana,-23.4357,-50.2496
juranda,pr,parana,-24.4209,-52.8413
jussara,pr,parana,-23.6219,-52.4693
kalore,pr,parana,-23.8188,-51.6687
lapa,pr,parana,-25.7671,-49.7168
laranjal,pr,parana,-24.8862,-52.47
laranjeiras do sul,pr,parana,-25.4077,-52.4109
leopolis,pr,parana,-23.0818,-50.7511
lidianopolis,pr,parana,-24.11,-51.6506
lindoeste,pr,parana,-25.2596,-53.5733
loanda,pr,parana,-22.9232,-53.1362
lobato,pr,parana,-23.0058,-51.9524
londrina,pr,parana,-23.304000000000002,-51.1691
luiziana,pr,parana,-24.2853,-52.269
lunardelli,pr,parana,-24.0821,-51.7368
lupionopolis,pr,parana,-22.755,-51.6601
mallet,pr,parana,-25.8806,-50.8173
mambore,pr,parana,-24.316999999999997,-52.5271
mandaguacu,pr,parana,-23.3458,-52.0944
mandaguari,pr,parana,-23.5446,-51.67100000000001
mandirituba,pr,parana,-25.776999999999997,-49.3282
manfrinopolis,pr,parana,-26.1441,-53.3113
mangueirinha,pr,parana,-25.9421,-52.1743
manoel ribas,pr,parana,-24.5144,-51.6658
marechal candido rondon,pr,parana,-24.557,-54.0571
maria helena,pr,parana,-23.6158,-53.2053
marialva,pr,parana,-23.4843,-51.7928
marilandia do sul,pr,parana,-23.7425,-51.3137
marilena,pr,parana,-22.7336,-53.0402
mariluz,pr,parana,-24.0089,-53.1432
maringa,pr,parana,-23.4205,-51.9333
mariopolis,pr,parana,-26.355,-52.5532
maripa,pr,parana,-24.42,-53.8286
marmeleiro,pr,parana,-26.1472,-53.0267
marquinho,pr,parana,-25.112,-52.2497
marumbi,pr,parana,-23.7058,-51.6404
matelandia,pr,parana,-25.2496,-53.9935
matinhos,pr,parana,-25.8237,-48.549
mato rico,pr,parana,-24.6995,-52.1454
maua da serra,pr,parana,-23.8988,-51.2277
medianeira,pr,parana,-25.2977,-54.0943
mercedes,pr,parana,-24.4538,-54.1618
mirador,pr,parana,-23.255,-52.7761
miraselva,pr,parana,-22.9657,-51.4846
missal,pr,parana,-25.0919,-54.2477
moreira sales,pr,parana,-24.0509,-53.0102
morretes,pr,parana,-25.4744,-48.8345
munhoz de melo,pr,parana,-23.1487,-51.7737
nossa senhora das gracas,pr,parana,-22.9129,-51.7978
nova alianca do ivai,pr,parana,-23.1763,-52.6032
nova america da colina,pr,parana,-23.3308,-50.7168
nova aurora,pr,parana,-24.5289,-53.2575
nova cantu,pr,parana,-24.6723,-52.5661
nova esperanca,pr,parana,-23.182,-52.2031
nova esperanca do sudoeste,pr,parana,-25.9004,-53.2618
nova fatima,pr,parana,-23.4324,-50.5665
nova laranjeiras,pr,parana,-25.3054,-52.5447
nova londrina,pr,parana,-22.7639,-52.9868
nova olimpia,pr,parana,-23.4703,-53.0898
nova prata do iguacu,pr,parana,-25.6309,-53.3469
nova santa barbara,pr,parana,-23.5865,-50.7598
nova santa rosa,pr,parana,-24.4693,-53.9552
nova tebas,pr,parana,-24.438000000000002,-51.9454
novo itacolomi,pr,parana,-23.7631,-51.5079
ortigueira,pr,parana,-24.2058,-50.9185
ourizona,pr,parana,-23.4053,-52.1964
ouro verde do oeste,pr,parana,-24.7933,-53.9043
paicandu,pr,parana,-23.4555,-52.04600000000001
palmas,pr,parana,-26.4839,-51.9888
palmeira,pr,parana,-25.4257,-50.007
palmital,pr,parana,-24.8853,-52.2029
palotina,pr,parana,-24.2868,-53.8404
paraiso do norte,pr,parana,-23.2824,-52.6054
paranacity,pr,parana,-22.9297,-52.1549
paranagua,pr,parana,-25.5161,-48.5225
paranapoema,pr,parana,-22.6412,-52.0905
paranavai,pr,parana,-23.0816,-52.4617
pato bragado,pr,parana,-24.6271,-54.2265
pato branco,pr,parana,-26.2292,-52.6706
paula freitas,pr,parana,-26.2105,-50.931000000000004
paulo frontin,pr,parana,-26.0466,-50.8304
peabiru,pr,parana,-23.914,-52.3431
perobal,pr,parana,-23.8949,-53.4098
perola,pr,parana,-23.8039,-53.6834
perola doeste,pr,parana,-25.8278,-53.7433
pien,pr,parana,-26.0965,-49.4336
pinhais,pr,parana,-25.4429,-49.1927
pinhal de sao bento,pr,parana,-26.0324,-53.482
pinhalao,pr,parana,-23.7982,-50.0536
pinhao,pr,parana,-25.6944,-51.6536
pirai do sul,pr,parana,-24.5306,-49.9433
piraquara,pr,parana,-25.4422,-49.0624
pitanga,pr,parana,-24.7588,-51.7596
pitangueiras,pr,parana,-23.2281,-51.5873
planaltina do parana,pr,parana,-23.0101,-52.9162
planalto,pr,parana,-25.7211,-53.7642
ponta grossa,pr,parana,-25.0916,-50.1668
pontal do parana,pr,parana,-25.6735,-48.5111
porecatu,pr,parana,-22.7537,-51.3795
porto amazonas,pr,parana,-25.54,-49.8946
porto barreiro,pr,parana,-25.5477,-52.4067
porto rico,pr,parana,-22.7747,-53.2677
porto vitoria,pr,parana,-26.1674,-51.231
prado ferreira,pr,parana,-23.0357,-51.4429
pranchita,pr,parana,-26.0209,-53.7397
presidente castelo branco,pr,parana,-23.2782,-52.1536
primeiro de maio,pr,parana,-22.8517,-51.0293
prudentopolis,pr,parana,-25.2111,-50.9754
quarto centenario,pr,parana,-24.2775,-53.0759
quatigua,pr,parana,-23.5671,-49.916000000000004
quatro barras,pr,parana,-25.3673,-49.0763
quatro pontes,pr,parana,-24.5752,-53.9759
quedas do iguacu,pr,parana,-25.4492,-52.9102
querencia do norte,pr,parana,-23.0838,-53.483000000000004
quinta do sol,pr,parana,-23.8533,-52.1309
quitandinha,pr,parana,-25.8734,-49.4973
ramilandia,pr,parana,-25.1195,-54.023
rancho alegre,pr,parana,-23.0676,-50.9145
rancho alegre doeste,pr,parana,-24.3065,-52.9552
realeza,pr,parana,-25.7711,-53.526
reboucas,pr,parana,-25.6232,-50.6877
renascenca,pr,parana,-26.1588,-52.9703
reserva,pr,parana,-24.6492,-50.8466
reserva do iguacu,pr,parana,-25.8319,-52.0272
ribeirao claro,pr,parana,-23.1941,-49.7597
ribeirao do pinhal,pr,parana,-23.4091,-50.3601
rio azul,pr,parana,-25.7306,-50.7985
rio bom,pr,parana,-23.7606,-51.4122
rio bonito do iguacu,pr,parana,-25.4874,-52.5292
rio branco do ivai,pr,parana,-24.3244,-51.3187
rio branco do sul,pr,parana,-25.1892,-49.3115
rio negro,pr,parana,-26.095,-49.7982
rolandia,pr,parana,-23.3101,-51.3659
roncador,pr,parana,-24.5958,-52.2716
rondon,pr,parana,-23.412,-52.7659
rosario do ivai,pr,parana,-24.2682,-51.272
sabaudia,pr,parana,-23.3155,-51.555
salgado filho,pr,parana,-26.1777,-53.3631
salto do itarare,pr,parana,-23.6074,-49.6354
salto do lontra,pr,parana,-25.7813,-53.3135
santa amelia,pr,parana,-23.2654,-50.4288
santa cecilia do pavao,pr,parana,-23.5201,-50.7835
santa cruz de monte castelo,pr,parana,-22.9582,-53.2949
santa fe,pr,parana,-23.04,-51.808
santa helena,pr,parana,-24.8585,-54.336000000000006
santa ines,pr,parana,-22.6376,-51.9024
santa isabel do ivai,pr,parana,-23.0025,-53.1989
santa izabel do oeste,pr,parana,-25.8217,-53.4801
santa lucia,pr,parana,-25.4104,-53.5638
santa maria do oeste,pr,parana,-24.9377,-51.8696
santa mariana,pr,parana,-23.1465,-50.5167
santa monica,pr,parana,-23.108,-53.1103
santa tereza do oeste,pr,parana,-25.0543,-53.6274
santa terezinha de itaipu,pr,parana,-25.4391,-54.402
santana do itarare,pr,parana,-23.7587,-49.6293
santo antonio da platina,pr,parana,-23.2959,-50.0815
santo antonio do caiua,pr,parana,-22.7351,-52.343999999999994
santo antonio do paraiso,pr,parana,-23.4969,-50.6455
santo antonio do sudoeste,pr,parana,-26.0737,-53.7251
santo inacio,pr,parana,-22.6957,-51.7969
sao carlos do ivai,pr,parana,-23.3158,-52.4761
sao jeronimo da serra,pr,parana,-23.7218,-50.7475
sao joao,pr,parana,-25.8214,-52.7252
sao joao do caiua,pr,parana,-22.8535,-52.3411
sao joao do ivai,pr,parana,-23.9833,-51.8215
sao joao do triunfo,pr,parana,-25.683000000000003,-50.2949
sao jorge doeste,pr,parana,-25.7085,-52.9204
sao jorge do ivai,pr,parana,-23.4336,-52.2929
sao jorge do patrocinio,pr,parana,-23.7647,-53.8823
sao jose da boa vista,pr,parana,-23.9122,-49.6577
sao jose das palmeiras,pr,parana,-24.8369,-54.0572
sao jose dos pinhais,pr,parana,-25.5313,-49.2031
sao manoel do parana,pr,parana,-23.3941,-52.6454
sao mateus do sul,pr,parana,-25.8677,-50.38399999999999
sao miguel do iguacu,pr,parana,-25.3492,-54.2405
sao pedro do iguacu,pr,parana,-24.9373,-53.8521
sao pedro do ivai,pr,parana,-23.8634,-51.8568
sao pedro do parana,pr,parana,-22.8239,-53.2241
sao sebastiao da amoreira,pr,parana,-23.4656,-50.7625
sao tome,pr,parana,-23.5349,-52.5901
sapopema,pr,parana,-23.9078,-50.5801
sarandi,pr,parana,-23.4441,-51.876000000000005
saudade do iguacu,pr,parana,-25.6917,-52.6184
senges,pr,parana,-24.1129,-49.4616
serranopolis do iguacu,pr,parana,-25.3799,-54.0518
sertaneja,pr,parana,-23.0361,-50.8317
sertanopolis,pr,parana,-23.0571,-51.0399
siqueira campos,pr,parana,-23.6875,-49.8304
sulina,pr,parana,-25.7066,-52.7299
tamarana,pr,parana,-23.7204,-51.0991
tamboara,pr,parana,-23.2036,-52.4743
tapejara,pr,parana,-23.7315,-52.8735
tapira,pr,parana,-23.3193,-53.0684
teixeira soares,pr,parana,-25.3701,-50.4571
telemaco borba,pr,parana,-24.3245,-50.6176
terra boa,pr,parana,-23.7683,-52.446999999999996
terra rica,pr,parana,-22.7111,-52.6188
terra roxa,pr,parana,-24.1575,-54.0988
tibagi,pr,parana,-24.5153,-50.4176
tijucas do sul,pr,parana,-25.9311,-49.195
toledo,pr,parana,-24.7246,-53.7412
tomazina,pr,parana,-23.7796,-49.9499
tres barras do parana,pr,parana,-25.4185,-53.1833
tunas do parana,pr,parana,-24.9731,-49.0879
tuneiras do oeste,pr,parana,-23.8648,-52.8769
tupassi,pr,parana,-24.5879,-53.5105
turvo,pr,parana,-25.0437,-51.5282
ubirata,pr,parana,-24.5393,-52.9865
umuarama,pr,parana,-23.7656,-53.3201
uniao da vitoria,pr,parana,-26.2273,-51.0873
uniflor,pr,parana,-23.0868,-52.1573
urai,pr,parana,-23.2,-50.7939
ventania,pr,parana,-24.2458,-50.2376
vera cruz do oeste,pr,parana,-25.0577,-53.8771
vere,pr,parana,-25.8772,-52.9051
virmond,pr,parana,-25.3829,-52.1987
vitorino,pr,parana,-26.2683,-52.7843
wenceslau braz,pr,parana,-23.8742,-49.8032
xambre,pr,parana,-23.7364,-53.4884
angra dos reis,rj,rio de janeiro,-23.0011,-44.3196
aperibe,rj,rio de janeiro,-21.6252,-42.1017
araruama,rj,rio de janeiro,-22.8697,-42.3326
areal,rj,rio de janeiro,-22.2283,-43.1118
armacao dos buzios,rj,rio de janeiro,-22.7528,-41.8846
arraial do cabo,rj,rio de janeiro,-22.9774,-42.0267
barra do pirai,rj,rio de janeiro,-22.4715,-43.8269
barra mansa,rj,rio de janeiro,-22.5481,-44.1752
belford roxo,rj,rio de janeiro,-22.764,-43.3992
bom jardim,rj,rio de janeiro,-22.1545,-42.4251
bom jesus do itabapoana,rj,rio de janeiro,-21.1449,-41.6822
cabo frio,rj,rio de janeiro,-22.8894,-42.0286
cachoeiras de macacu,rj,rio de janeiro,-22.4658,-42.6523
cambuci,rj,rio de janeiro,-21.5691,-41.9187
campos dos goytacazes,rj,rio de janeiro,-21.7622,-41.3181
cantagalo,rj,rio de janeiro,-21.9797,-42.3664
carapebus,rj,rio de janeiro,-22.1821,-41.663000000000004
cardoso moreira,rj,rio de janeiro,-21.4846,-41.6165
carmo,rj,rio de janeiro,-21.930999999999997,-42.6046
casimiro de abreu,rj,rio de janeiro,-22.4812,-42.2066
comendador levy gasparian,rj,rio de janeiro,-22.0404,-43.214
conceicao de macabu,rj,rio de janeiro,-22.0834,-41.8719
cordeiro,rj,rio de janeiro,-22.0267,-42.3648
duas barras,rj,rio de janeiro,-22.0536,-42.5232
duque de caxias,rj,rio de janeiro,-22.7858,-43.3049
engenheiro paulo de frontin,rj,rio de janeiro,-22.5498,-43.6827
guapimirim,rj,rio de janeiro,-22.5347,-42.9895
iguaba grande,rj,rio de janeiro,-22.8495,-42.2299
itaborai,rj,rio de janeiro,-22.7565,-42.8639
itaguai,rj,rio de janeiro,-22.8636,-43.7798
italva,rj,rio de janeiro,-21.4296,-41.7014
itaocara,rj,rio de janeiro,-21.6748,-42.0758
itaperuna,rj,rio de janeiro,-21.1997,-41.8799
itatiaia,rj,rio de janeiro,-22.4897,-44.5675
japeri,rj,rio de janeiro,-22.6435,-43.6602
laje do muriae,rj,rio de janeiro,-21.2091,-42.1271
macae,rj,rio de janeiro,-22.3768,-41.7848
macuco,rj,rio de janeiro,-21.9813,-42.2533
mage,rj,rio de janeiro,-22.6632,-43.0315
mangaratiba,rj,rio de janeiro,-22.9594,-44.0409
marica,rj,rio de janeiro,-22.9354,-42.8246
mendes,rj,rio de janeiro,-22.5245,-43.7312
mesquita,rj,rio de janeiro,-22.8028,-43.4601
miguel pereira,rj,rio de janeiro,-22.4572,-43.4803
miracema,rj,rio de janeiro,-21.4148,-42.1938
natividade,rj,rio de janeiro,-21.039,-41.9697
nilopolis,rj,rio de janeiro,-22.8057,-43.4233
niteroi,rj,rio de janeiro,-22.8832,-43.1034
nova friburgo,rj,rio de janeiro,-22.2932,-42.5377
nova iguacu,rj,rio de janeiro,-22.7556,-43.4603
paracambi,rj,rio de janeiro,-22.6078,-43.7108
paraiba do sul,rj,rio de janeiro,-22.1585,-43.303999999999995
paraty,rj,rio de janeiro,-23.2221,-44.7175
paty do alferes,rj,rio de janeiro,-22.4309,-43.4285
petropolis,rj,rio de janeiro,-22.52,-43.1926
pinheiral,rj,rio de janeiro,-22.5172,-44.0022
pirai,rj,rio de janeiro,-22.6215,-43.9081
porciuncula,rj,rio de janeiro,-20.9632,-42.0465
porto real,rj,rio de janeiro,-22.4175,-44.2952
quatis,rj,rio de janeiro,-22.4045,-44.2597
queimados,rj,rio de janeiro,-22.7102,-43.5518
quissama,rj,rio de janeiro,-22.1031,-41.4693
resende,rj,rio de janeiro,-22.4705,-44.4509
rio bonito,rj,rio de janeiro,-22.7181,-42.6276
rio claro,rj,rio de janeiro,-22.72,-44.1419
rio das flores,rj,rio de janeiro,-22.1692,-43.5856
rio das ostras,rj,rio de janeiro,-22.5174,-41.9475
rio de janeiro,rj,rio de janeiro,-22.9129,-43.2003
santa maria madalena,rj,rio de janeiro,-21.9547,-42.0098
santo antonio de padua,rj,rio de janeiro,-21.541,-42.1832
sao fidelis,rj,rio de janeiro,-21.6551,-41.756
sao francisco de itabapoana,rj,rio de janeiro,-21.4702,-41.1091
sao goncalo,rj,rio de janeiro,-22.8268,-43.0634
sao joao da barra,rj,rio de janeiro,-21.638,-41.0446
sao joao de meriti,rj,rio de janeiro,-22.8058,-43.3729
sao jose de uba,rj,rio de janeiro,-21.3661,-41.9511
sao jose do vale do rio preto,rj,rio de janeiro,-22.1525,-42.9327
sao pedro da aldeia,rj,rio de janeiro,-22.8429,-42.1026
sao sebastiao do alto,rj,rio de janeiro,-21.9578,-42.1328
sapucaia,rj,rio de janeiro,-21.9949,-42.9142
saquarema,rj,rio de janeiro,-22.9292,-42.5099
seropedica,rj,rio de janeiro,-22.7526,-43.7155
silva jardim,rj,rio de janeiro,-22.6574,-42.3961
sumidouro,rj,rio de janeiro,-22.0485,-42.6761
tangua,rj,rio de janeiro,-22.7423,-42.7202
teresopolis,rj,rio de janeiro,-22.4165,-42.9752
trajano de moraes,rj,rio de janeiro,-22.0638,-42.0643
tres rios,rj,rio de janeiro,-22.1165,-43.2185
valenca,rj,rio de janeiro,-22.2445,-43.7129
varresai,rj,rio de janeiro,-20.9276,-41.8701
vassouras,rj,rio de janeiro,-22.4059,-43.6686
volta redonda,rj,rio de janeiro,-22.5202,-44.0996
acari,rn,rio grande do norte,-6.4282,-36.6347
acu,rn,rio grande do norte,-5.58362,-36.914
afonso bezerra,rn,rio grande do norte,-5.492290000000001,-36.5075
agua nova,rn,rio grande do norte,-6.20351,-38.2941
alexandria,rn,rio grande do norte,-6.40533,-38.0142
almino afonso,rn,rio grande do norte,-6.1475,-37.7636
alto do rodrigues,rn,rio grande do norte,-5.28186,-36.75
angicos,rn,rio grande do norte,-5.65792,-36.6094
antonio martins,rn,rio grande do norte,-6.21367,-37.8834
apodi,rn,rio grande do norte,-5.653490000000001,-37.7946
areia branca,rn,rio grande do norte,-4.95254,-37.1252
ares,rn,rio grande do norte,-6.1883099999999995,-35.1608
augusto severo campo grande,rn,rio grande do norte,-5.86206,-37.3135
baia formosa,rn,rio grande do norte,-6.3716099999999996,-35.0033
barauna,rn,rio grande do norte,-5.06977,-37.6129
barcelona,rn,rio grande do norte,-5.94284,-35.9247
bento fernandes,rn,rio grande do norte,-5.69906,-35.813
bodo,rn,rio grande do norte,-5.98027,-36.4167
bom jesus,rn,rio grande do norte,-5.98648,-35.5792
brejinho,rn,rio grande do norte,-6.1856599999999995,-35.3591
caicara do norte,rn,rio grande do norte,-5.07091,-36.0717
caicara do rio do vento,rn,rio grande do norte,-5.76541,-35.9938
caico,rn,rio grande do norte,-6.45441,-37.1067
campo redondo,rn,rio grande do norte,-6.23829,-36.1888
canguaretama,rn,rio grande do norte,-6.37193,-35.1281
caraubas,rn,rio grande do norte,-5.783869999999999,-37.5586
carnauba dos dantas,rn,rio grande do norte,-6.55015,-36.5868
carnaubais,rn,rio grande do norte,-5.34181,-36.8335
cearamirim,rn,rio grande do norte,-5.64323,-35.4247
cerro cora,rn,rio grande do norte,-6.03503,-36.3503
coronel ezequiel,rn,rio grande do norte,-6.3748,-36.2223
coronel joao pessoa,rn,rio grande do norte,-6.24974,-38.4441
cruzeta,rn,rio grande do norte,-6.40894,-36.7782
currais novos,rn,rio grande do norte,-6.25484,-36.5146
doutor severiano,rn,rio grande do norte,-6.08082,-38.3794
encanto,rn,rio grande do norte,-6.10691,-38.3033
equador,rn,rio grande do norte,-6.93835,-36.717
espirito santo,rn,rio grande do norte,-6.33563,-35.3052
extremoz,rn,rio grande do norte,-5.70143,-35.3048
